CodigoVariable,CodigoDuracion,UnidadMedida,CodigoSICAgente,CodigoPlanta,Version
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,EPMG,3KVZ,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,NTCG,3NLG,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,EMUG,URA1,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,DEPG,3IJF,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,NTCG,3JPK,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,RPEG,CAS1,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ISGG,3EXH,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ENDG,DVS1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ISGG,GQA1,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,ENDG,ZPA3,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,DEPG,2V27,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,AAGG,3C3Z,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,TYPG,TYP2,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ENDG,ZPA5,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ISGG,2TUT,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,ESUG,2WC5,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,BCCG,3J2H,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,EPSG,CLMG,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,GALG,2SDR,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,EMEG,CCN1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,NRCG,PTG1,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,TMFG,TFL4,TX3
GReal,PT1H,kWh,EPMG,LTSJ,TX3
